,Shannon,Shannon,invSimpson,invSimpson,Gini,Gini,Pielou,Pielou,Clonality,Clonality,Top10,Top10,Sobs,Sobs,Chao1,Chao1
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
subset,,,,,,,,,,,,,,,,
CD4_Memory,6.236687735047495,2.2775646348254575,843.5077778331023,1140.931835750411,0.6505786494073712,0.14443897913733098,0.8292930570725442,0.11637981996504027,0.17070694292745586,0.11637981996504021,0.5170827114134956,0.14128966697104187,8756.833333333334,16503.995830447504,11678.235576326773,20162.125997195766
Other,6.132048036869108,2.2462404763847887,941.9401596456095,1566.633965611919,0.6877677134127926,0.14911586430599874,0.8062191275991256,0.15659089182925826,0.19378087240087433,0.15659089182925828,0.5735538138012497,0.15726592726844932,8471.808510638299,16140.199839340254,11025.598583111567,19736.576720057685
Treg,5.713711270359649,2.034443039405702,649.7943410294345,1195.719384701462,0.6787858044596599,0.14868255296066502,0.8085350096196527,0.14049879275116006,0.19146499038034726,0.14049879275116003,0.5520807376330292,0.16223613330608846,5416.892307692307,12440.92734325284,7144.714445393975,15375.894630730327
